assetId,filename,family,subjectId,subjectTitle,simpleVisualDescription,aspectRatio,batchId,batchIndexWithinFamily,batchAssetCount,simpleCommand
VIS-CIV-LT-LOSS-FORM-TRANSFORMATION,VIS-CIV-LT-LOSS-FORM-TRANSFORMATION.webp,LOSS_TYPE_VIGNETTE,LOSS-FORM-TRANSFORMATION,形态转化,用极简小场景/图标表现“形态转化”；象征性强、无文字，适合卡片和矩阵。,1:01,CIV-VIS-B40,3,8,继续 LOSS_TYPE_VIGNETTE 第三批 8 张
VIS-CIV-LT-LOSS-LEGACY-IN-NEW-SYSTEMS,VIS-CIV-LT-LOSS-LEGACY-IN-NEW-SYSTEMS.webp,LOSS_TYPE_VIGNETTE,LOSS-LEGACY-IN-NEW-SYSTEMS,遗产进入新系统,用极简小场景/图标表现“遗产进入新系统”；象征性强、无文字，适合卡片和矩阵。,1:01,CIV-VIS-B40,3,8,继续 LOSS_TYPE_VIGNETTE 第三批 8 张
VIS-CIV-INF-01,VIS-CIV-INF-01.webp,CIVILIZATION_INFRASTRUCTURE,INF-01,农业与灌溉,表现“农业与灌溉”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-02,VIS-CIV-INF-02.webp,CIVILIZATION_INFRASTRUCTURE,INF-02,粮仓与储存,表现“粮仓与储存”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-03,VIS-CIV-INF-03.webp,CIVILIZATION_INFRASTRUCTURE,INF-03,城墙与城市门户,表现“城墙与城市门户”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-04,VIS-CIV-INF-04.webp,CIVILIZATION_INFRASTRUCTURE,INF-04,市场与集市,表现“市场与集市”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-05,VIS-CIV-INF-05.webp,CIVILIZATION_INFRASTRUCTURE,INF-05,道路与驿站,表现“道路与驿站”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-06,VIS-CIV-INF-06.webp,CIVILIZATION_INFRASTRUCTURE,INF-06,港口与码头,表现“港口与码头”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-07,VIS-CIV-INF-07.webp,CIVILIZATION_INFRASTRUCTURE,INF-07,运河与水利,表现“运河与水利”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-08,VIS-CIV-INF-08.webp,CIVILIZATION_INFRASTRUCTURE,INF-08,寺庙 / 教堂 / 清真寺,表现“寺庙 / 教堂 / 清真寺”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-09,VIS-CIV-INF-09.webp,CIVILIZATION_INFRASTRUCTURE,INF-09,宫殿与行政中心,表现“宫殿与行政中心”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-10,VIS-CIV-INF-10.webp,CIVILIZATION_INFRASTRUCTURE,INF-10,图书馆与档案,表现“图书馆与档案”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B41,1,10,继续 CIVILIZATION_INFRASTRUCTURE 第一批 10 张
VIS-CIV-INF-11,VIS-CIV-INF-11.webp,CIVILIZATION_INFRASTRUCTURE,INF-11,学校与学院,表现“学校与学院”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-12,VIS-CIV-INF-12.webp,CIVILIZATION_INFRASTRUCTURE,INF-12,印刷与书写系统,表现“印刷与书写系统”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-13,VIS-CIV-INF-13.webp,CIVILIZATION_INFRASTRUCTURE,INF-13,工坊与手工业,表现“工坊与手工业”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-14,VIS-CIV-INF-14.webp,CIVILIZATION_INFRASTRUCTURE,INF-14,工厂与蒸汽工业,表现“工厂与蒸汽工业”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-15,VIS-CIV-INF-15.webp,CIVILIZATION_INFRASTRUCTURE,INF-15,铁路与车站,表现“铁路与车站”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-16,VIS-CIV-INF-16.webp,CIVILIZATION_INFRASTRUCTURE,INF-16,电报与通信,表现“电报与通信”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-17,VIS-CIV-INF-17.webp,CIVILIZATION_INFRASTRUCTURE,INF-17,电力与现代城市系统,表现“电力与现代城市系统”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-18,VIS-CIV-INF-18.webp,CIVILIZATION_INFRASTRUCTURE,INF-18,集装箱与物流网络,表现“集装箱与物流网络”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-19,VIS-CIV-INF-19.webp,CIVILIZATION_INFRASTRUCTURE,INF-19,数据中心与服务器,表现“数据中心与服务器”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-INF-20,VIS-CIV-INF-20.webp,CIVILIZATION_INFRASTRUCTURE,INF-20,芯片 / AI 计算基础设施,表现“芯片 / AI 计算基础设施”如何承载文明运行；做成可跨文明复用的基础设施场景，无文字。,4:03,CIV-VIS-B42,2,10,继续 CIVILIZATION_INFRASTRUCTURE 第二批 10 张
VIS-CIV-MAP-01,VIS-CIV-MAP-01.webp,GEOGRAPHIC_BASE,MAP-01,World Landmass Dark,制作“World Landmass Dark”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-02,VIS-CIV-MAP-02.webp,GEOGRAPHIC_BASE,MAP-02,Eurasia,制作“Eurasia”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-03,VIS-CIV-MAP-03.webp,GEOGRAPHIC_BASE,MAP-03,Africa–Mediterranean,制作“Africa–Mediterranean”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-04,VIS-CIV-MAP-04.webp,GEOGRAPHIC_BASE,MAP-04,East Asia,制作“East Asia”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-05,VIS-CIV-MAP-05.webp,GEOGRAPHIC_BASE,MAP-05,South Asia,制作“South Asia”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-06,VIS-CIV-MAP-06.webp,GEOGRAPHIC_BASE,MAP-06,Southeast Asia & Archipelago,制作“Southeast Asia & Archipelago”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-07,VIS-CIV-MAP-07.webp,GEOGRAPHIC_BASE,MAP-07,Europe,制作“Europe”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-08,VIS-CIV-MAP-08.webp,GEOGRAPHIC_BASE,MAP-08,Americas,制作“Americas”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-09,VIS-CIV-MAP-09.webp,GEOGRAPHIC_BASE,MAP-09,Indian Ocean,制作“Indian Ocean”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-MAP-10,VIS-CIV-MAP-10.webp,GEOGRAPHIC_BASE,MAP-10,Mediterranean–Atlantic,制作“Mediterranean–Atlantic”的深色 atlas 地理底图：海陆轮廓与区域层次清楚；不放文明标签、路线或政治断言。,16:09,CIV-VIS-B43,1,10,继续 GEOGRAPHIC_BASE 第一批 10 张
VIS-CIV-HF-01,VIS-CIV-HF-01.webp,HISTORICAL_FIGURE,HF-01,汉谟拉比,表现“汉谟拉比”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-02,VIS-CIV-HF-02.webp,HISTORICAL_FIGURE,HF-02,哈特谢普苏特,表现“哈特谢普苏特”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-03,VIS-CIV-HF-03.webp,HISTORICAL_FIGURE,HF-03,孔子,表现“孔子”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-04,VIS-CIV-HF-04.webp,HISTORICAL_FIGURE,HF-04,阿育王,表现“阿育王”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-05,VIS-CIV-HF-05.webp,HISTORICAL_FIGURE,HF-05,亚历山大,表现“亚历山大”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-06,VIS-CIV-HF-06.webp,HISTORICAL_FIGURE,HF-06,奥古斯都,表现“奥古斯都”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-07,VIS-CIV-HF-07.webp,HISTORICAL_FIGURE,HF-07,查士丁尼,表现“查士丁尼”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-08,VIS-CIV-HF-08.webp,HISTORICAL_FIGURE,HF-08,查理曼,表现“查理曼”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B44,1,8,继续 HISTORICAL_FIGURE 第一批 8 张
VIS-CIV-HF-09,VIS-CIV-HF-09.webp,HISTORICAL_FIGURE,HF-09,成吉思汗,表现“成吉思汗”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-10,VIS-CIV-HF-10.webp,HISTORICAL_FIGURE,HF-10,伊本·赫勒敦,表现“伊本·赫勒敦”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-11,VIS-CIV-HF-11.webp,HISTORICAL_FIGURE,HF-11,郑和,表现“郑和”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-12,VIS-CIV-HF-12.webp,HISTORICAL_FIGURE,HF-12,古腾堡,表现“古腾堡”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-13,VIS-CIV-HF-13.webp,HISTORICAL_FIGURE,HF-13,詹姆斯·瓦特,表现“詹姆斯·瓦特”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-14,VIS-CIV-HF-14.webp,HISTORICAL_FIGURE,HF-14,甘地,表现“甘地”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-15,VIS-CIV-HF-15.webp,HISTORICAL_FIGURE,HF-15,邓小平,表现“邓小平”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-HF-16,VIS-CIV-HF-16.webp,HISTORICAL_FIGURE,HF-16,艾伦·图灵,表现“艾伦·图灵”的庄重历史人物辅助视觉；服饰与时代尽量准确，背景简洁，不把肖像当史料证据。,4:05,CIV-VIS-B45,2,8,继续 HISTORICAL_FIGURE 第二批 8 张
VIS-CIV-FLAG-01,VIS-CIV-FLAG-01.webp,MODERN_FLAG,FLAG-01,美国,制作“美国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-02,VIS-CIV-FLAG-02.webp,MODERN_FLAG,FLAG-02,中国,制作“中国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-03,VIS-CIV-FLAG-03.webp,MODERN_FLAG,FLAG-03,印度,制作“印度”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-04,VIS-CIV-FLAG-04.webp,MODERN_FLAG,FLAG-04,日本,制作“日本”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-05,VIS-CIV-FLAG-05.webp,MODERN_FLAG,FLAG-05,韩国,制作“韩国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-06,VIS-CIV-FLAG-06.webp,MODERN_FLAG,FLAG-06,新加坡,制作“新加坡”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-07,VIS-CIV-FLAG-07.webp,MODERN_FLAG,FLAG-07,印度尼西亚,制作“印度尼西亚”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-08,VIS-CIV-FLAG-08.webp,MODERN_FLAG,FLAG-08,马来西亚,制作“马来西亚”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-09,VIS-CIV-FLAG-09.webp,MODERN_FLAG,FLAG-09,泰国,制作“泰国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-10,VIS-CIV-FLAG-10.webp,MODERN_FLAG,FLAG-10,越南,制作“越南”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B46,1,10,继续 MODERN_FLAG 第一批 10 张
VIS-CIV-FLAG-11,VIS-CIV-FLAG-11.webp,MODERN_FLAG,FLAG-11,菲律宾,制作“菲律宾”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-12,VIS-CIV-FLAG-12.webp,MODERN_FLAG,FLAG-12,巴基斯坦,制作“巴基斯坦”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-13,VIS-CIV-FLAG-13.webp,MODERN_FLAG,FLAG-13,孟加拉国,制作“孟加拉国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-14,VIS-CIV-FLAG-14.webp,MODERN_FLAG,FLAG-14,伊朗,制作“伊朗”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-15,VIS-CIV-FLAG-15.webp,MODERN_FLAG,FLAG-15,土耳其,制作“土耳其”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-16,VIS-CIV-FLAG-16.webp,MODERN_FLAG,FLAG-16,俄罗斯,制作“俄罗斯”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-17,VIS-CIV-FLAG-17.webp,MODERN_FLAG,FLAG-17,英国,制作“英国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-18,VIS-CIV-FLAG-18.webp,MODERN_FLAG,FLAG-18,法国,制作“法国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-19,VIS-CIV-FLAG-19.webp,MODERN_FLAG,FLAG-19,德国,制作“德国”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-20,VIS-CIV-FLAG-20.webp,MODERN_FLAG,FLAG-20,意大利,制作“意大利”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B47,2,10,继续 MODERN_FLAG 第二批 10 张
VIS-CIV-FLAG-21,VIS-CIV-FLAG-21.webp,MODERN_FLAG,FLAG-21,西班牙,制作“西班牙”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B48,3,4,继续 MODERN_FLAG 第三批 4 张
VIS-CIV-FLAG-22,VIS-CIV-FLAG-22.webp,MODERN_FLAG,FLAG-22,巴西,制作“巴西”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B48,3,4,继续 MODERN_FLAG 第三批 4 张
VIS-CIV-FLAG-23,VIS-CIV-FLAG-23.webp,MODERN_FLAG,FLAG-23,墨西哥,制作“墨西哥”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B48,3,4,继续 MODERN_FLAG 第三批 4 张
VIS-CIV-FLAG-24,VIS-CIV-FLAG-24.webp,MODERN_FLAG,FLAG-24,尼日利亚,制作“尼日利亚”国旗的标准、清晰辅助视觉；颜色/图案准确，无额外装饰。,3:02,CIV-VIS-B48,3,4,继续 MODERN_FLAG 第三批 4 张
